"","Progress","Age","Gender","Ethnicity","Education","Marital","Employment","Purpose","FreqUse","Nationality","ucla_1","ucla_2","ucla_3","ucla_4","ucla_5","ucla_6","ucla_7","ucla_8","ucla_9","ucla_10","ucla_11","ucla_12","ucla_13","ucla_14","ucla_15","ucla_16","ucla_17","ucla_18","ucla_19","ucla_20","OCI_1","OCI_2","OCI_3","OCI_4","OCI_5","OCI_6","OCI_7","OCI_8","OCI_9","OCI_10","OCI_11","OCI_12","OCI_13","OCI_14","OCI_15","OCI_16","OCI_17","OCI_18","OCI_19","OCI_20","OCI_21","OCI_22","OCI_23","OCI_24","OCI_25","OCI_26","OCI_27","OCI_28","OCI_29","OCI_30","OCI_31","OCI_32","OCI_33","OCI_34","OCI_35","OCI_36","OCI_socsup","OCI_dep","OCI_imp","OCI_att","Ucla_score","OCI_score","Purpose_G"
"1101",100,26,1,1,4,1,1,"1,4,6,9",5,2,2,3,3,4,2,3,2,3,2,2,4,2,3,3,1,1,2,2,1,3,1,4,2,2,1,3,4,5,5,4,4,1,4,4,2,2,3,7,4,4,7,6,3,7,1,2,4,4,4,3,3,3,6,4,6,2,46,27,30,28,48,131,7
"1111",100,23,2,1,3,2,6,"1,3,5,6,9",3,2,3,3,2,3,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,2,5,4,5,4,5,4,5,4,5,5,5,3,4,5,5,5,4,5,5,4,4,4,4,4,5,5,4,5,4,5,4,4,5,4,5,4,61,26,43,31,49,161,7
"1121",100,26,2,1,4,2,1,"2",4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,7,7,1,7,1,1,1,7,7,1,7,1,7,1,1,1,7,1,1,7,1,1,1,7,1,7,1,7,7,7,1,7,43,12,58,31,20,144,1
"1131",100,26,1,1,4,2,1,"1,2,5,6,8,9",6,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,2,3,2,2,4,4,4,3,5,4,5,4,3,4,4,4,3,5,4,3,4,4,4,2,4,4,4,3,4,4,4,7,3,6,3,6,4,3,4,5,50,23,40,32,46,145,7
"1141",100,24,1,1,4,2,1,"2,4,6,9",6,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,4,5,4,5,4,4,3,5,4,4,5,5,4,5,4,4,5,4,3,4,5,4,4,4,5,3,5,3,4,5,4,5,4,5,4,5,51,26,47,30,44,154,7
"1151",100,25,1,1,4,2,1,"1,2,5,9",4,2,2,4,3,4,2,2,3,3,3,2,4,3,4,3,3,3,3,3,2,3,6,6,7,7,6,5,6,7,7,6,7,3,6,7,6,6,7,7,6,6,6,7,6,6,6,5,6,5,6,6,7,5,5,5,5,6,82,36,59,39,59,216,7
"1161",100,25,1,1,3,1,1,"2,5,8,9",3,2,1,2,2,3,2,2,2,2,3,1,1,3,3,2,2,1,3,4,3,3,2,2,3,5,4,3,3,2,4,3,4,5,4,5,4,5,4,4,3,4,3,5,2,2,2,4,3,3,3,3,4,4,2,4,3,5,46,16,41,22,45,125,7
"1171",100,23,1,1,4,2,1,"1,3,4,6,7,9",6,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,2,2,1,2,2,3,3,5,4,5,2,6,5,2,2,5,4,2,6,6,5,4,5,7,4,4,5,5,6,2,4,3,6,3,4,5,4,6,2,5,4,57,26,40,30,49,153,7
"1181",100,26,1,4,4,2,1,"1,2,4,5,7,8,9",6,2,2,2,2,3,1,1,2,3,1,1,2,3,2,1,1,2,3,2,1,2,7,7,6,5,2,5,5,6,7,6,6,6,6,5,5,6,6,6,5,5,3,6,7,6,6,5,6,6,5,3,6,6,5,3,3,3,75,35,45,36,37,191,7
"1191",100,25,1,1,4,1,1,"1,2,4,5,6,8,9",4,2,2,3,3,3,2,3,3,2,2,2,3,2,3,3,2,2,2,3,2,2,4,5,4,5,4,5,5,5,4,4,4,3,4,5,4,4,4,4,4,4,5,5,4,5,5,5,5,5,4,5,5,5,4,4,5,5,58,29,42,32,49,161,7
"1201",100,24,1,1,4,2,1,"2,6,9",6,2,2,2,2,2,3,3,2,3,3,2,3,2,3,2,3,2,2,3,2,2,4,5,4,3,4,5,5,5,4,3,4,3,4,4,3,5,3,5,3,5,6,4,3,4,6,4,4,3,4,5,6,4,3,4,5,6,58,27,39,28,48,152,7
"1211",100,23,2,1,3,2,6,"1,2,4,5,9",4,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,2,2,3,3,3,2,4,4,5,4,5,5,5,5,4,4,4,4,5,5,4,4,5,4,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,61,28,44,33,52,166,7
"1221",100,25,1,4,4,2,2,"1,2,4,5,8,9",4,2,2,3,2,2,2,1,2,3,1,2,2,2,3,2,2,2,3,3,1,2,7,5,5,3,3,5,6,5,6,6,5,5,7,6,5,6,6,6,5,5,5,6,5,5,5,5,7,5,6,7,6,5,6,5,5,3,75,31,46,41,42,193,7
"1231",100,27,2,1,4,1,1,"1,4,5,8,9",3,2,3,3,3,2,2,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,4,4,3,3,4,3,3,3,5,3,4,4,3,4,5,4,3,4,5,4,3,4,5,4,5,5,5,4,3,4,5,4,5,5,4,4,51,26,38,29,54,144,7
"1241",100,23,2,1,3,2,6,"1,2,5,8,9",4,2,3,2,2,3,3,3,3,2,3,2,3,2,3,2,2,2,2,3,3,2,3,4,5,3,5,4,4,5,4,5,5,3,4,4,4,5,5,5,4,3,3,4,4,4,5,4,5,4,4,5,4,4,4,5,4,5,55,25,43,29,50,152,7
"1251",100,30,2,1,4,1,1,"1,8,9",4,2,2,4,2,3,3,2,2,2,2,2,2,2,2,1,2,3,3,1,1,3,6,7,5,6,3,6,3,7,5,3,6,5,5,4,6,5,4,3,2,1,4,4,3,5,3,6,4,3,5,5,3,5,4,5,6,6,60,28,48,27,44,163,5
"1261",100,24,1,1,4,2,1,"1,2,5,8,9",4,2,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,4,4,4,4,4,4,4,5,4,4,5,4,3,4,4,5,5,4,3,4,5,4,4,3,5,4,5,5,5,5,5,5,4,4,4,54,24,42,32,52,152,7
"1271",100,30,1,1,4,1,1,"2,4,5,6,8,9",3,2,3,2,2,3,3,3,2,3,2,2,2,2,2,3,2,2,2,3,2,2,4,4,4,4,5,3,4,5,5,5,4,3,4,5,4,4,4,5,5,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,5,4,57,27,42,30,47,156,7
"1281",100,34,2,2,3,3,2,"2,4,9",5,2,4,3,2,4,2,3,3,1,2,3,3,2,4,2,3,3,4,4,2,3,3,5,5,7,5,5,7,6,5,6,4,3,2,7,5,5,6,4,5,1,5,6,3,5,4,2,5,3,1,1,3,1,1,3,5,6,59,28,50,13,57,150,5
"1291",100,24,1,1,4,2,1,"2,4,5,6,9",5,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1,1,6,3,6,6,4,2,4,5,4,5,4,5,6,4,7,5,6,5,3,3,5,4,5,6,6,2,7,3,3,5,4,5,3,6,3,4,56,27,52,29,34,164,7
"1301",100,24,1,1,4,2,1,"2,5,6,8,9",6,2,2,2,2,2,3,3,3,2,2,3,2,3,2,2,3,2,2,3,2,2,5,5,4,4,4,5,4,3,4,5,4,5,4,5,4,3,4,5,3,4,5,4,4,4,5,4,3,4,5,4,3,4,4,4,5,5,52,27,44,28,47,151,7
"1311",100,24,1,1,4,2,1,"1,2,4,6,9",6,2,2,2,3,2,3,3,3,3,2,3,3,3,2,3,2,2,2,3,2,2,3,4,5,4,4,3,5,4,4,3,5,3,4,3,4,4,5,4,3,3,4,5,4,4,3,4,5,5,4,3,4,5,5,4,3,6,50,23,42,30,50,145,7
"1321",100,24,1,1,4,2,2,"3",6,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,2,2,2,3,2,2,3,4,5,5,4,3,4,4,5,4,3,5,4,5,4,4,3,4,5,5,4,3,4,4,5,4,3,3,4,5,4,4,3,4,5,5,54,25,41,27,48,147,1
"133",100,36,1,1,3,2,1,"2,4,6,7,8",3,2,1,2,3,1,2,3,2,3,3,4,3,2,2,2,2,4,2,3,3,4,5,3,2,5,3,2,5,3,3,2,5,3,2,2,3,5,2,3,2,5,2,2,6,4,2,3,2,2,6,2,3,2,2,5,3,4,40,20,34,21,51,115,7
"1341",100,30,1,4,3,1,1,"1,2,3,5,6",2,2,4,2,3,1,2,3,1,3,3,3,4,2,3,2,3,2,2,2,2,2,6,6,3,6,2,2,3,6,2,2,6,6,3,5,2,2,2,6,2,2,5,3,2,2,5,2,3,4,3,2,2,2,3,5,2,3,44,20,39,19,49,122,4
"1351",100,25,2,1,4,1,2,"1,2,3,5,9",3,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,3,2,1,2,5,5,5,5,3,4,5,6,6,5,3,2,6,4,5,6,5,2,2,2,3,5,5,6,6,2,6,1,1,5,5,4,5,6,6,6,58,33,43,24,31,158,7
"1361",100,40,1,4,5,1,1,"1,2,3,6,7",3,2,1,4,4,4,1,1,4,4,1,1,4,4,4,4,1,1,4,4,1,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,91,41,64,49,53,245,4
"1371",100,25,2,1,4,1,2,"1,2,3,5,9",3,2,1,4,4,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,1,5,2,5,4,3,3,5,6,2,6,5,2,6,2,4,5,6,2,2,2,6,5,6,6,6,1,6,1,1,6,6,5,2,5,6,6,50,31,47,23,32,151,7
"1381",100,30,1,4,6,1,1,"4,6,8,9",3,2,1,4,4,4,1,1,4,4,1,1,4,4,4,4,1,1,4,4,1,1,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,91,42,58,49,53,240,6
"1391",100,23,1,1,3,2,2,"4,5,8,9",4,2,3,2,3,3,2,2,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,3,4,3,5,4,4,4,5,5,5,3,5,4,4,5,5,4,4,5,5,4,5,4,4,5,4,5,4,5,5,5,5,4,4,5,56,24,44,33,50,157,6
"1401",100,22,2,1,3,2,6,"1,4,5,8,9",4,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,2,3,4,4,5,4,4,5,4,4,4,4,3,5,5,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,3,4,5,5,4,5,4,55,27,42,30,48,154,7
"1411",100,35,2,1,1,2,1,"2",1,2,4,3,3,4,3,4,4,3,4,4,2,3,1,3,3,4,4,2,4,4,1,2,3,2,1,3,4,7,6,4,2,2,6,7,6,7,7,5,2,1,2,2,2,1,3,5,6,6,1,5,4,2,2,1,2,2,60,12,29,23,66,124,1
"1421",100,24,1,1,3,2,2,"1,2,4,5,6,7",4,2,3,2,3,2,2,3,2,3,2,3,3,3,3,2,3,3,3,2,2,2,4,4,4,5,5,4,3,4,5,4,4,3,4,4,5,4,4,5,4,4,3,5,3,4,4,5,5,5,5,4,5,5,5,5,4,4,55,24,42,33,51,154,7
"1431",100,24,2,2,4,2,1,"1,2,4,7,8,9",4,2,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,2,2,3,4,4,4,5,4,5,3,4,4,5,3,4,3,4,5,4,5,5,5,3,5,4,4,5,5,4,4,5,5,3,4,4,5,5,4,53,27,41,31,53,152,7
"1441",100,25,2,1,4,2,1,"1,2,5,8,9",4,2,3,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,3,2,3,3,3,4,3,4,4,4,4,3,5,5,5,3,3,3,4,3,4,4,5,5,4,4,4,5,3,3,5,4,4,4,5,5,4,4,5,5,48,25,42,31,51,146,7
"1451",100,25,2,1,4,2,2,"2,4,5,8,9",4,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,3,3,3,3,3,4,4,4,5,5,5,4,4,4,4,5,5,3,3,5,4,3,5,4,3,4,4,4,5,5,5,4,4,4,5,4,4,3,3,55,21,39,32,52,147,7
"1461",100,23,2,1,3,2,6,"1,4,5,8,9",3,2,3,2,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,3,4,5,4,4,3,4,3,5,5,3,4,4,5,5,5,4,3,5,5,5,4,4,4,3,5,5,4,4,3,5,4,3,4,4,47,24,44,32,49,147,7
"1471",100,23,1,1,3,2,2,"2,3,4,5,9",4,2,3,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,2,3,2,4,3,4,4,4,5,5,5,5,4,3,4,5,4,4,3,5,4,4,4,5,4,5,4,3,5,5,4,5,3,4,5,3,5,5,4,57,24,42,29,51,152,7
"1481",100,22,1,1,3,2,1,"2,3,4,5,9",4,2,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,3,4,3,4,3,3,5,3,4,4,4,5,3,5,5,4,3,5,4,3,3,3,3,4,4,3,3,3,5,5,4,4,5,5,4,4,49,22,40,28,53,139,7
"1491",100,26,2,1,5,2,1,"1,2,4,5,8,9",4,2,3,2,2,2,2,3,2,3,3,2,2,2,2,3,3,2,3,2,3,2,3,3,4,4,4,5,3,5,3,4,4,4,5,5,4,3,4,3,5,4,4,4,3,3,5,3,4,3,4,3,4,4,4,3,4,4,51,22,39,26,48,138,7
"1501",100,27,1,3,4,1,1,"1,2,4,5,8,9",4,2,3,3,2,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,3,3,5,5,4,5,5,4,4,3,4,3,5,4,5,4,3,4,5,4,3,3,5,4,4,4,4,5,4,50,24,41,28,48,143,7
"1511",100,35,2,1,4,1,1,"2,4,5,9",5,2,2,3,4,4,2,3,3,3,2,2,4,4,3,4,3,2,1,2,3,2,6,5,7,6,5,5,7,7,7,6,5,3,5,6,6,6,5,5,6,5,6,5,6,6,6,5,5,4,4,5,5,5,5,5,5,5,77,33,52,33,56,195,7
"1521",100,18,2,4,3,2,6,"1,5,6,9",4,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,3,4,2,3,7,7,7,6,5,6,6,6,6,6,6,2,6,6,6,6,5,5,6,2,6,6,6,7,7,2,7,3,6,6,6,6,6,6,7,7,75,40,55,36,50,206,7
"1531",100,35,1,3,4,1,1,"1,2,5,6,8,9",4,2,1,2,3,3,2,1,2,2,3,1,2,2,2,2,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,7,6,6,2,2,2,2,5,1,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,31,12,29,18,38,90,7
"1541",100,26,1,3,2,2,2,"1,2",4,2,2,2,2,3,3,1,3,2,3,2,3,3,2,3,3,1,3,2,2,3,4,5,4,3,5,4,5,4,5,4,4,4,5,6,6,3,4,4,4,5,2,3,4,5,5,4,4,4,3,4,4,4,4,5,5,4,56,27,41,28,48,152,1
"1551",100,30,1,2,4,2,2,"4",4,2,4,4,2,4,1,2,4,4,2,2,4,4,2,4,1,2,3,4,3,2,6,6,7,6,7,5,7,7,6,5,6,1,4,7,7,6,5,7,7,7,6,7,7,6,7,5,6,7,7,6,7,7,6,7,7,4,81,40,54,46,58,221,3
"1561",100,30,2,1,4,1,1,"4,7",4,2,4,2,3,2,4,3,2,3,3,1,2,3,2,3,3,1,3,2,3,4,5,5,4,3,6,4,3,3,5,4,3,2,5,4,6,5,2,6,4,5,7,5,3,2,3,6,5,4,3,3,6,5,4,6,5,4,60,23,43,29,53,155,6
"1571",100,30,1,1,4,1,3,"1,3,4,5,6",4,2,1,3,4,2,1,1,4,3,3,2,2,3,4,4,1,1,3,3,1,1,4,3,5,5,6,6,7,5,6,6,6,1,7,5,6,6,6,7,5,6,5,6,7,7,7,7,6,6,5,7,7,7,6,6,6,7,77,36,54,43,47,210,7
"1581",100,25,1,1,4,2,1,"1,2,4,5",6,2,3,4,2,3,2,3,3,3,3,2,3,2,2,2,3,3,3,4,2,3,4,5,3,5,3,4,5,4,3,6,1,4,5,3,7,6,5,3,3,5,5,4,4,5,5,2,4,5,6,3,4,4,4,6,5,3,49,28,45,31,55,153,7
"1601",100,25,1,1,3,2,1,"2,6",4,2,1,3,3,3,2,3,3,3,2,3,4,3,4,3,2,3,4,3,2,2,5,5,6,5,6,5,5,7,5,5,5,3,3,5,6,5,5,5,6,5,5,5,6,6,5,5,7,6,5,6,6,7,5,6,6,6,68,33,52,41,56,194,4
"1611",100,26,1,1,4,3,4,"5,6,8",3,2,3,3,2,3,1,2,1,4,1,2,3,3,4,4,3,2,4,4,4,1,6,7,6,7,7,7,7,5,6,7,7,1,6,7,5,7,7,7,4,7,7,6,4,7,6,7,4,7,7,6,7,5,7,7,6,7,82,36,62,43,54,223,6
"1621",100,24,2,1,3,3,2,"6,7",4,2,3,3,2,1,3,2,2,1,3,3,2,3,2,2,2,4,2,2,3,3,3,4,2,2,2,3,2,2,2,7,5,6,2,2,3,4,2,2,3,2,2,3,4,2,3,2,2,2,3,2,2,3,2,4,2,2,31,18,35,16,48,100,2
"1631",100,28,1,4,4,1,1,"2,6,9",3,2,1,3,3,2,2,1,2,2,2,1,3,3,3,2,1,2,3,4,2,2,6,2,6,6,4,2,6,6,6,6,5,3,5,4,4,6,6,5,5,5,4,5,5,5,5,6,6,6,5,5,5,6,6,6,6,7,68,28,51,39,44,186,7
"1641",100,28,1,1,4,1,1,"5,6,8",5,2,2,2,2,3,3,4,2,3,3,4,2,2,2,2,2,2,3,3,3,3,7,6,7,7,7,6,7,7,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,90,35,52,43,52,220,6
"1651",100,28,1,1,4,1,1,"6,7,8",5,2,1,1,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,3,3,7,2,6,4,5,5,6,5,5,4,4,4,6,6,6,4,5,5,4,5,5,7,7,6,6,1,7,6,6,6,7,7,1,1,2,1,67,30,39,38,45,174,6
"1661",100,28,1,1,4,1,1,"2,5,8",5,2,2,2,3,2,3,3,3,1,4,2,3,2,3,3,2,3,4,3,3,2,7,1,7,6,5,5,6,6,6,7,6,2,7,6,6,6,7,7,7,7,6,5,7,5,7,7,7,6,6,6,7,7,1,1,1,1,84,26,47,40,53,197,7
"1671",100,28,1,1,5,1,1,"1,6,7",5,2,3,2,1,3,2,1,3,2,3,3,1,1,3,1,1,1,3,2,3,3,7,2,6,6,6,7,6,7,7,6,6,3,7,6,7,7,7,5,7,7,6,6,7,7,7,6,6,6,7,6,7,6,1,1,1,1,85,30,49,39,42,203,4
"1681",100,28,1,1,5,1,1,"2,4,7,9",4,2,3,2,2,2,3,3,4,3,2,3,2,2,2,2,3,3,2,3,3,4,7,2,6,7,6,7,7,7,7,6,6,1,7,6,6,6,7,7,6,6,5,6,7,6,6,7,6,6,6,7,6,7,1,1,1,1,86,28,46,39,53,199,7
"1691",100,28,1,1,5,1,1,"2,5,8",5,2,1,2,3,2,1,1,1,1,2,2,4,4,2,1,3,3,3,2,3,3,7,1,7,6,6,7,6,4,6,5,5,2,6,6,6,7,6,7,7,6,6,7,6,7,6,6,7,5,6,6,7,7,1,1,1,1,83,28,44,38,44,193,7
"1701",100,28,1,1,3,1,1,"1,2,6,7",4,2,2,3,2,1,4,3,3,3,2,2,2,2,2,3,1,3,2,2,2,2,7,1,7,6,6,7,6,6,6,6,7,2,6,6,5,5,7,7,7,6,7,6,6,6,6,7,7,7,7,7,7,7,2,1,1,1,84,26,48,43,46,201,4
"1711",100,28,1,1,3,1,1,"1,5,6,8",5,2,2,3,1,1,4,1,4,3,3,3,2,2,3,2,4,2,3,2,3,3,7,1,6,6,6,6,7,7,7,7,6,2,6,6,7,6,7,7,6,5,5,5,7,5,7,7,6,6,6,6,6,7,1,1,1,1,84,26,48,37,51,195,7
"1721",100,28,1,1,3,1,1,"4,5,6,8",5,2,1,4,1,2,3,2,2,2,4,4,1,3,3,4,3,3,2,2,3,3,6,2,7,6,5,6,5,7,5,5,7,2,6,6,6,5,6,7,7,6,7,6,6,6,7,6,6,6,6,6,6,7,1,1,1,1,79,28,46,38,52,191,6
"1731",100,19,2,1,3,2,6,"4,5,6,9",5,2,1,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,6,1,4,4,5,3,3,4,4,4,5,4,6,4,6,5,4,4,4,3,3,4,3,6,5,3,6,4,3,6,5,7,7,7,4,6,55,23,48,36,33,162,6
"1741",100,26,1,1,4,1,1,"1,2,3,6,9",6,2,1,1,3,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,6,2,4,4,5,3,3,5,4,5,4,4,6,4,6,5,4,6,7,7,5,5,5,6,6,4,7,4,3,6,7,7,7,7,4,5,64,28,49,41,30,182,7
"1751",100,26,1,2,2,2,5,"4",5,2,2,3,3,3,4,2,2,1,2,3,3,1,3,3,3,3,2,3,3,2,5,3,3,2,2,3,2,2,6,3,2,6,2,3,2,6,3,2,3,2,3,7,6,2,3,2,3,4,3,3,2,3,2,5,3,4,41,24,32,20,51,117,3
"1761",100,26,1,3,1,3,3,"3,4,5",1,2,2,3,2,3,3,2,2,3,3,2,3,2,3,2,2,2,2,3,3,2,6,3,3,2,6,3,2,3,6,3,2,5,2,5,3,2,2,6,3,5,2,3,5,2,3,2,6,3,2,2,2,3,2,2,3,5,45,19,32,23,49,119,7
"1771",100,25,2,1,4,2,3,"1,3,5,6,9",5,2,3,4,2,4,3,3,2,2,3,3,4,2,2,4,3,3,4,4,3,3,6,6,6,6,6,6,6,7,6,7,7,2,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,2,6,84,32,60,43,61,219,7
"1781",100,25,1,1,4,2,3,"1,2,3,4,5,6,9",5,2,3,4,3,4,3,3,4,2,3,3,2,3,4,4,3,3,3,3,3,2,7,7,7,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,3,6,78,34,56,42,62,210,7
"1791",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,7,1,1,6,6,6,6,6,6,1,7,1,7,7,7,7,7,6,7,6,7,6,1,4,4,7,6,1,4,1,4,4,4,2,2,4,77,18,48,26,38,169,7
"1801",100,20,2,3,2,1,2,"2,3,4,5,8,9",5,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,5,2,4,4,4,3,2,5,4,4,2,4,6,5,4,4,5,5,4,6,4,4,4,6,7,3,7,3,4,7,7,7,7,7,6,6,57,29,44,41,38,171,7
"1811",100,25,2,1,4,2,1,"1,2,3,4,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,5,78,19,48,29,38,174,7
"1821",100,25,2,1,4,2,1,"1,2,3,4,5",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,6,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,6,82,19,49,29,38,179,7
"1831",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,7,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,7,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,2,2,5,79,18,48,29,38,174,7
"1841",100,25,2,1,4,2,1,"1,2,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,2,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,2,2,5,78,18,47,29,38,172,4
"1851",100,25,2,1,4,2,1,"1,2,4,5,6",5,2,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,1,4,4,1,1,6,1,6,6,6,6,6,6,6,6,1,1,7,7,7,7,6,6,7,6,7,6,1,4,4,7,6,1,5,1,5,5,5,3,3,6,82,19,49,29,38,179,7
"1861",100,35,1,1,6,1,1,"1,2,5,6",3,2,2,1,1,1,3,3,1,1,3,1,2,1,2,1,1,1,2,3,1,1,6,1,2,5,1,1,6,6,2,4,2,5,5,1,3,2,1,1,1,4,1,1,1,2,1,6,5,3,3,5,2,5,2,1,1,1,41,7,24,27,32,99,4
"1871",100,20,1,3,4,2,2,"1,2,3,4,8,9",5,2,2,2,3,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,6,2,4,4,3,2,4,6,4,4,3,4,6,4,6,4,4,4,2,3,3,4,3,6,6,3,6,3,4,7,7,7,7,6,5,3,56,26,40,37,36,159,5
"1881",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142,6
"1891",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142,6
"1901",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,5,3,4,5,3,5,5,3,4,5,3,4,3,4,4,5,56,21,37,28,52,142,6
"1911",100,29,1,1,4,1,2,"6,8,9",3,2,3,3,2,3,3,2,4,3,3,2,4,2,3,2,2,1,2,3,3,2,3,2,6,3,3,3,4,5,3,4,3,3,6,5,4,4,3,4,5,4,6,4,2,1,2,2,3,4,3,3,4,2,4,4,4,5,54,15,38,23,52,130,6
"1921",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,2,3,3,4,6,4,5,52,26,43,26,48,147,7
"1931",100,25,2,3,4,1,1,"2,5,9",6,2,1,1,4,2,1,2,3,2,1,1,1,1,1,2,1,2,1,2,2,2,6,2,4,5,5,3,3,6,5,4,4,2,6,4,7,6,4,6,3,4,2,4,4,6,6,3,7,2,2,4,4,7,7,7,4,2,59,26,42,33,33,160,7
"1941",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,6,7,3,4,6,6,2,4,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,2,3,3,4,6,4,5,7,53,27,46,29,48,155,7
"1951",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,5,4,3,3,4,4,6,53,26,42,28,48,149,7
"1961",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,5,4,3,3,4,4,6,53,26,42,28,48,149,7
